date,bases,open_access_bases,bytes,open_access_bytes
"09/30/2016",6096318381142746,3789983685893579,3691838505760578,2414633582316449
"10/01/2016",6113792959083291,3800254675593366,3699803992428068,2418909767959815
"10/02/2016",6118499317319078,3800557366745029,3702228091462426,2419103594556750
"10/03/2016",6127957925965511,3804558928000608,3707345800557621,2421461434856692
"10/04/2016",6133974153604207,3809159988165924,3710782054675686,2424224492834993
"10/05/2016",6145530602118096,3815100126836588,3717056164845136,2427894787542060
"10/06/2016",6172323294172606,3828343226341283,3731972647440162,2435996171872890
"10/07/2016",6176922444684678,3831628783797755,3734582267501508,2438016755282112
"10/08/2016",6183062229210425,3837405102959833,3737734279254350,2440968630277737
"10/09/2016",6192812704085371,3839775017464488,3742765344762514,2442223140679036
"10/10/2016",6195143412063846,3841969331855045,3743829025500734,2443211997334872
"10/11/2016",6201976912797011,3846460716762412,3747531761965528,2445767151368399
"10/12/2016",6285543542484767,3851299339111845,3773962804202164,2448206867541051
"10/13/2016",6448923741882009,3868785423867326,3831283035777578,2460258636506052
"10/14/2016",6916363530714048,3869802429953641,3968776891283190,2460897314381051
"10/15/2016",6918837372212891,3871481930373384,3970209405785776,2461961486572678
"10/16/2016",6921377629734292,3872189498082826,3971471300604688,2462381683191442
"10/17/2016",7561151696341448,3873591136493985,4157163762992460,2463194581818756
"10/18/2016",8294111258167068,3877927482354505,4369409399339781,2466411242841604
"10/19/2016",8298272019447915,3881415332722958,4371704285834708,2468397266140469
"10/20/2016",8305455517533497,3883671948092039,4375149353251350,2469728525434707
"10/21/2016",8465985667363691,3888036817246789,4423777643497718,2472655651061431
"10/22/2016",8470451253167860,3892502403050958,4426622121744363,2475500129308076
"10/23/2016",8471133978045240,3893185127928338,4426949961121546,2475827968685259
"10/24/2016",8479685451086943,3895583033334003,4431281623476443,2477244300413793
"10/25/2016",8487258538798504,3903078417838682,4434318023279167,2480244098080276
"10/26/2016",8578544106946220,3905022417631171,4475538196722824,2481357731747455
"10/27/2016",8602728247412650,3915232153410225,4485896939679793,2486930990347299
"10/28/2016",8609524262724373,3919295150901908,4489945501047357,2489528147216207
"10/29/2016",8616189317873766,3925960206051301,4494551493638147,2494134139806997
"10/30/2016",8616804034695650,3926574922873185,4494914261000362,2494496907169212
"10/31/2016",8627380498674314,3932421367901372,4500859422939844,2497983695375375
"11/01/2016",8637705675094084,3937691495221824,4506153956267116,2500893963933417
"11/02/2016",8640723192678785,3939167336336125,4507725403818152,2501662286915307
"11/03/2016",8648320773583823,3946764917241163,4510590831617552,2504527714714707
"11/04/2016",8650186652459953,3948630796117293,4511619390160893,2505556273258048
"11/05/2016",8795204823248290,3949669283702061,4580848535553070,2507193694218575
"11/06/2016",8795808279932679,3950272740386450,4581223938898996,2507569097564501
"11/07/2016",8803697907277810,3954767534533701,4585139336660689,2509883035460310
"11/08/2016",8812957733594813,3964022056577688,4589726474112596,2514467608585274
"11/09/2016",8818760755851396,3969798673074303,4592534348385671,2517262968582138
"11/10/2016",8819708043899298,3970745961122205,4593071689372910,2517800309569377
"11/11/2016",8834609488463493,3985647405686400,4601002254775715,2525730874972182
"11/12/2016",8835705663748146,3986743580971053,4601599405039209,2526328025235676
"11/13/2016",8837071574571768,3988109491794675,4602214759858678,2526943380055145
"11/14/2016",8853959072280679,4004996989503586,4612718526121641,2537447146318108
"11/15/2016",8857347518632147,4007978699915094,4614772975482179,2539198372864306
"11/16/2016",8880659966567959,4031181804922666,4628844342768966,2553189443333306
"11/17/2016",8884182774087349,4034564754050890,4630682109884350,2554957034088252
"11/18/2016",8888189403650949,4037803395506150,4632551707632275,2556433944081394
"11/19/2016",8890075665186059,4039301180365742,4633641459712616,2557330317032119
"11/20/2016",8890673963374257,4039765580654362,4633997163484488,2557615690308282
"11/21/2016",8896227638939679,4043100956882882,4637334711362190,2559529893194447
"11/22/2016",8900922709521165,4045189707306728,4639472521533169,2560730205803653
"11/23/2016",8914850049763111,4050497695526714,4646516968901006,2563457358153729
"11/24/2016",8928797662331214,4052729067034323,4653827014790409,2564847640443163
"11/25/2016",8932373797770018,4054812547561863,4655841518372607,2566095698924312
"11/26/2016",8940838500198935,4063277249990780,4660973969318543,2571228149870248
"11/27/2016",8941744569714282,4064183319506127,4661530748723279,2571784929274984
"11/28/2016",8945192236964299,4066873448573076,4663420219304283,2573282215880693
"11/29/2016",8948490160766696,4069859188030654,4665220553356132,2574924435327985
"11/30/2016",8965409519433500,4072561598192157,4672548218858422,2576324539945774
"12/01/2016",8990507724453978,4076829976606589,4683347673355504,2578634752187325
"12/02/2016",9000268127619134,4083745951212255,4688079514038318,2582269922928528
"12/03/2016",9004866656267657,4087550250834202,4689996739953054,2583907069277304
"12/04/2016",9006689884610687,4088256904040769,4690890843339990,2584346554940147
"12/05/2016",9010797587114946,4090837764025109,4693168887994737,2585911242293442
"12/06/2016",9014116122497656,4093531295612000,4695115418178083,2587484521266694
"12/07/2016",9090656834138104,4107043477783378,4729371344245098,2594205720364660
"12/08/2016",9095657085831891,4110785896365211,4732394776995176,2596624657026251
"12/09/2016",9104589407404619,4119718217937939,4737794161045075,2602024041076150
"12/10/2016",9106085135581850,4121084072062408,4738518109243251,2602710764323786
"12/11/2016",9106877287141335,4121876223621893,4739491082050879,2603683737131414
"12/12/2016",9110693307999138,4125692244479696,4741639088414386,2605831743494921
"12/13/2016",9119061808576099,4131073344524511,4746092667477881,2608671653436748
"12/14/2016",9212635076724724,4133231537279059,4793418190253653,2609862172404364
"12/15/2016",9218952500905307,4138562560990450,4796500812031008,2612395494241832
"12/16/2016",9223227681662650,4141851841813243,4798655530882191,2614249946507459
"12/17/2016",9227081810075930,4145475442622315,4800219908480639,2615721480809842
"12/18/2016",9230157514956163,4148551147502548,4802197719824124,2617699292153327
"12/19/2016",9232073294385568,4150466926931953,4803404739802478,2618906312131681
"12/20/2016",9237961532105824,4155814644065881,4806804245637631,2622060349145439
"12/21/2016",9242176523826018,4159934452730467,4808503715490612,2623713905146848
"12/22/2016",9246117489227638,4162525859694879,4810788916878908,2625290310641328
"12/23/2016",9266013923018305,4164588097273016,4819825465063603,2626843566186886
"12/24/2016",9267513631796308,4166087806051019,4820586789575520,2627604890698803
"12/25/2016",9267879575865179,4166453750119890,4820756661417828,2627774762541111
"12/26/2016",9268714141586590,4167288315841301,4821340984831455,2628359085954738
"12/27/2016",9272477589547421,4171051763802132,4824105290831834,2631123391955117
"12/28/2016",9276013827094369,4174588001349080,4826587963342673,2633606064465956
"12/29/2016",9277795924397229,4176370098651940,4827685179770234,2634703280893517
"12/30/2016",9279046667073803,4177620841328514,4828348232435169,2635366333558452
"12/31/2016",9283095184631335,4181669358886046,4830669686092527,2637687787215810
"01/01/2017",9289538810465808,4188112984720519,4834549475113770,2641567576237053
"01/02/2017",9290651879627973,4189118527803444,4835131030507245,2642120912528696
"01/03/2017",9306457662709429,4204816784805660,4844125844340050,2651083897725900
"01/04/2017",9309951972445286,4207560561555409,4846116669624150,2652580362582981
"01/05/2017",9313061497127738,4209133176272526,4848075847819727,2653528137320703
"01/06/2017",9314506789133160,4210578468277948,4848889122445211,2654341411946187
"01/07/2017",9319868776085460,4215499711392048,4851821774853575,2657113406701912
"01/08/2017",9321378650968786,4217009586275374,4852708565286640,2658000197134977
"01/09/2017",9322911983568578,4218542918875166,4853736184585812,2659027816434149
"01/10/2017",9329509485740684,4225042085781984,4857369800241483,2662594802528164
"01/11/2017",9337109441189313,4232170130642486,4861873000118806,2666779705749100
"01/12/2017",9346300542916919,4240928263731212,4865332384913190,2670041588376498
"01/13/2017",9351749818704415,4246377539518708,4868061028807361,2672770232270669
"01/14/2017",9354512956175227,4249140676989520,4869597250302966,2674306453766274
"01/15/2017",9356177806541624,4250805527355917,4870588895430223,2675298098893531
"01/16/2017",9357142268563117,4251635000157110,4871138176041451,2675789706724039
"01/17/2017",9597533557067925,4260913192718380,4943894481732931,2680879570202461
"01/18/2017",9606172270766487,4269551906416942,4949215428521386,2686200516990916
"01/19/2017",9622676437680347,4278875270588895,4956319661780035,2691210301252283
"01/20/2017",9631626397370261,4287825230278809,4961114680659929,2696005320132177
"01/21/2017",9632632215907342,4288831048815890,4961853600465380,2696744239937628
"01/22/2017",9633747983578758,4289946816487306,4962887776141208,2697778415613456
"01/23/2017",9639591146642686,4295789979551234,4965854465487006,2700745104959254
"01/24/2017",9642097405225072,4298296238133620,4967327701795294,2702218341267542
"01/25/2017",9648615584691862,4302372144393260,4970925545371951,2704517856418944
"01/26/2017",9653285144324581,4307041704025979,4973455989489732,2707048300536725
"01/27/2017",9659761231716277,4313234706474283,4976897091642205,2710333799596823
"01/28/2017",9662912590672766,4316386065430772,4978439568790573,2711876276745191
"01/29/2017",9665351574331774,4318825049089780,4979552518480086,2712989226434704
"01/30/2017",9669752793681208,4323180939881164,4981878396002518,2715293941920456
"01/31/2017",9673028994299293,4326318983533249,4983624230511502,2716976633103503
"02/01/2017",9682044278288612,4335334267522568,4988514357255427,2721866759847428
"02/02/2017",9683110669518975,4336378262803875,4989021800928448,2722364813923192
"02/03/2017",9686937578769732,4340205172054632,4994243446776671,2727586459771415
"02/04/2017",9688053598882971,4341321192167871,4994849238293423,2728192251288167
"02/05/2017",9689292087520531,4342559680805431,4995469329219115,2728812342213859
"02/06/2017",9697127732196063,4350395325480963,4999584660069794,2732927673064538
"02/07/2017",9716058548729649,4355370527185049,5006162771897579,2735799103730188
"02/08/2017",9721459342092307,4360771320547707,5009005212810002,2738641544642611
"02/09/2017",9730824619103517,4370136597558917,5013702430307491,2743338762140100
"02/10/2017",9742842082719177,4382142927661575,5020818465218967,2750446808031870
"02/11/2017",9744519891807605,4383820736750003,5021875707783617,2751504050596520
"02/12/2017",9746264268349103,4385565113291501,5023039936665494,2752668279478397
"02/13/2017",9750851769567378,4390068844163576,5025857072197420,2755433917042847
"02/14/2017",9756397600600622,4395590857182204,5028961781431849,2758525842785114
"02/15/2017",9763277852017443,4402471108599025,5032577953937120,2762142015290385
"02/16/2017",9766933320100637,4406044711626745,5034514253415813,2764054437693374
"02/17/2017",9770599396159772,4409710787685880,5036680802718972,2766220986996533
"02/18/2017",9772149369758759,4411260761284867,5037664403695923,2767204587973484
"02/19/2017",9773284711651638,4412396103177746,5038323562844337,2767863747121898
"02/20/2017",9775974490354137,4415085881880245,5039983371535312,2769523555812873
"02/21/2017",9796274296766396,4426763012594899,5049896401227635,2775602885406148
"02/22/2017",9799590206016694,4430078921845197,5051713432836884,2777419917015397
"02/23/2017",9804580198134410,4435068913962913,5054682394090430,2780388878268943
"02/24/2017",9809149419575431,4439540918052550,5057225488345844,2782879626491303
"02/25/2017",9810704274643748,4441095773120867,5058163521834485,2783817659979944
"02/26/2017",9812588253057668,4442979751534787,5059109848161574,2784763986307033
"02/27/2017",9820026098280932,4446923355903547,5062625168670004,2786689502039695
"02/28/2017",9828325154822247,4455222412444862,5067450807847254,2791515141216945
"03/01/2017",9841955610132213,4468852867754828,5074583169896225,2798647503265916
"03/02/2017",9844572863063461,4471470120686076,5076020725272669,2800085058642360
"03/03/2017",9899071883510652,4525969141133267,5091694249390312,2815758582760003
"03/04/2017",9900528467720123,4527425725342738,5092372413897742,2816436747267433
"03/05/2017",9902656166656553,4529553424279168,5095830939011209,2819895272380900
"03/06/2017",9903838174240629,4530735431863244,5096424635984767,2820488969354458
"03/07/2017",9909678707529028,4536575965151643,5098733121002931,2822797454372622
"03/08/2017",9916977284829817,4543874542452432,5102339944067322,2826404277437013
"03/09/2017",9927692160738997,4554589418361612,5107817398229127,2831881731598818
"03/10/2017",9928931288620017,4555287852520243,5108553395843727,2832414937098382
"03/11/2017",9930344222455562,4556700786355788,5109333566446836,2833195107701491
"03/12/2017",9932853939596632,4559210503496858,5110606692100009,2834468233354664
"03/13/2017",9942686504261274,4563704024887460,5115376466097276,2836727266709024
"03/14/2017",9948278051437083,4569295572063269,5118532862245381,2839883662857129
"03/15/2017",9950437540616556,4571455061242742,5119702603766736,2841053404378484
"03/16/2017",10001909209585481,4575341728735510,5134735128020829,2842843719170557
